Abraham	Abrahám
týl	Tyl,týn,tělo
týn	týl
tělo	týl
těsný	těsto
těsto	těsný
těžit	těžký
těžký	těžit
třeskat	třískat
třeštit	tříštit
třáseň	třást
třást	třáseň,třít
třídit	třídník
třídník	třídit
tříska	třískat
třískat	třeskat,tříska
třít	Třinec,vatřit,třást
tříštit	třeštit
ublinknout	vyblinknout
ubreptnout	zabreptnout,vybreptnout
ubíhat	obíhat
ucelit	zcelit,docelit,zacelit
uchechtnout	zachechtnout,vychechtnout
uchichtnout	zachichtnout
uchramostit	zachramostit
uchroupnout	zachroupnout,schroupnout
uchvátit	zchvátit
uchřoupnout	zachřoupnout
uchřádat	zchřádat
ucviknout	procviknout
udice	udit
udit	udice
udolat	odolat,zdolat
udomácnit	udomácnět,zdomácnit
udomácnět	udomácnit,zdomácnět,zdomácnit
udrat	odrat,zadrat
uhládnout	zhládnout
uhlédat	ohlédat
uhodnout	dohodnout
uhorčit	zhorčit
uhášet	zhášet,zahášet
ujec	zajíc,oj
ujedinit	jediný
uklihnout	zklihnout
ukládat	dokládat,kládat,zakládat,předkládat
ukročit	nakročit,zakročit,rozkročit
ukrvavit	zkrvavit,okrvavit,zakrvavit
ulevit	Levit
ultramaraton	ultramaratón
ultramaratón	ultramaraton
um	zem
umanout	zmanout
umobilisovat	omobilisovat,zmobilisovat,promobilisovat,rozmobilisovat,zamobilisovat,domobilisovat,odmobilisovat,přemobilisovat,mobilisovat,přimobilisovat,pomobilisovat,vymobilisovat,namobilisovat,vmobilisovat,demobilisovat
umounit	zamounit
umoučit	zmoučit,zamoučit
umrnět	zamrnět
umrzat	omrzat,zmrzat
umáčknout	promáčknout
umílat	zamílat,promílat
unavit	znavit
uniat	unie,unita
unie	unita,uniat
unikat	onikat,znikat,zanikat,vynikat
unita	unie,uniat,unitární
unitární	unita
uondat	zondat
upchnout	zapchnout
uperizovat	přeřizovat
uplatnit	zpoplatnit
upláknout	opláknout
uplítat	oplítat,proplítat,zaplítat,přeplítat,doplítat,rozplítat,vyplítat,vplítat
upovšechnit	zpovšechnit,zpovšechnět
uprat	prát,naprat
upravdit	zpravdit
uprdelit	vyprdelit,odprdelit
uprostranit	rozprostranit
uprázdnit	zprázdnět
uptat	ptát
upír	op
upřádat	opřádat,zapřádat,dopřádat,vypřádat,rozpřádat,vpřádat,spřádat
urbanisovat	zurbanisovat
urbánní	Urbán
urologie	sérologie
urputit	urputný
urputník	urputný
urputný	urputník,urputit
uryšit	urýšit
urýšit	uryšit
uschopnit	zneschopnit
uschránit	naschránit,schránět,chránit
usklepnit	sklepník
uskromnit	zeskromnit,zeskromnět
uskrovnit	zeskrovnit,skrovný
uslabit	slabika
usobit	osobit
uspíšit	pospíšit,přispíšit
usrat	odsrat
ustabilisovat	stabilisovat,dostabilisovat,nastabilisovat,přistabilisovat,zastabilisovat
ustesknout	zastesknout
ustydat	zastydat
ustylisovat	stylisovat,vystylisovat
ustýlat	nastýlat,zastýlat,přestýlat
ustřehnout	vystřehnout,zastřehnout,postřehnout
ustříhnout	stříhnout,nastříhnout,dostříhnout,přestříhnout,zastříhnout,vostříhat
usynchronisovat	nasynchronisovat,dosynchronisovat,přisynchronisovat,přesynchronisovat,sesynchronisovat,resynchronisovat
usápnout	vsápnout,zasápnout,vysápnout
usýchat	osýchat,dosýchat,prosýchat,zasýchat,rozsýchat,vysýchat
utentovat	potentovat,vytentovat
uteplit	zteplit,doteplit
utichat	zatichat
utilisovat	zutilisovat
utilita	utilitář
utilitarianismus	utilitarismus
utilitarismus	utilitarianismus
utilitář	utilita
utopie	atopie
utrakvisovat	zutrakvisovat
uvadat	ovadat,zavadat,povadat,zvadat
uvrtit	dovrtit,rozvrtit,povrtit,vrtět,vyvrtit,zavrtit
uvykat	vykat,zvykat,přivykat
uvědomit	zvědomit
uvěčnit	zvěčnět
uzlit	zauzlit
učlověčit	zčlověčit,zčlověčtit
uřknout	zařknout
ušedat	zšedat,zašedat,prošedat
ušklíbat	ošklíbat,zašklíbat,vyšklíbat,pošklíbat
uškrouknout	zaškrouknout
ušmourat	zašmourat
ušporovat	zašporovat
ušpoulit	zašpoulit,vyšpoulit
uštkat	uštknout
uštknout	uštkat
ušukat	šukat
ušušňat	pošušňat
uživotnit	zživotnit
užmoulit	zažmoulit
užrat	požrat,zažrat
užvykovat	ožvykovat
vachta	vachtat,vachtař,jachta
vachtat	vachtař,vachta
vachtař	vachtat,vachta,jachtařit,zajachtařit
vagabund	vagabundit
vagabundit	vagabund
vagant	vagantit
vagantit	vagant
vagonkář	vagonář
vagonovat	vagonář
vagonář	vagonovat,vagonkář
vahař	váhař
vak	jak
valit	Valina
valkovat	Val,válka,Valeč
valorisovat	dovalorisovat,zvalorisovat
valčík	Valeč
vana	vanad,Vaník,Vaněk
vanad	vana
vandalisovat	zvandalisovat
var	várka,Avar,Jar
varhanit	varhanět,varhaničit,varhánek,varhany
varhaničit	varhanit,varhánek,varhany,varhanět
varhany	varhánek,varhanit,varhaničit,varhanět
varhanět	varhanit,varhaničit,varhany,varhánek
varhánek	varhany,varhaničit,varhanit,varhanět
variance	varianta
varianta	variance
varta	vartovat
vartovat	varta
vaselinovat	dovaselinovat,navaselinovat,provaselinovat
vata	vát
vatřit	třít
vazný	váza
vbočit	zbočit
vcupotat	vycupotat
vdechat	vdéchat,zdechat
vdova	vdovit
vdovit	vdova
vdychat	vdýchat,vydychat
vdéchat	vdechat
vdýchat	vdychat
vedrat	Vedra
vegetit	vegetář,vegetovat
vegetovat	vegetář,vegetit
vegetář	vegetovat,vegetit
vejce	vejl
vejl	vejce
vejměnkář	vejměník
vejměník	vejměnkář
vejvoda	vývoda,vojvoda
veka	véčko
velebit	velebník,zvelebnit
velebník	zvelebnit,velebit
veleslavit	Veleslavín
veličit	zveličet
velkostatek	velkostatkář
velkostatkář	velkostatek
velký	Velen,Vela
ven	Vey
ventil	ventilovat
ventilovat	ventil
vepř	vepřovina
vepřovina	vepř
ves	oves
vestylisovat	zestylisovat
veta	veto
vetkat	veto
veto	veta,vít,Vít,vetkat
vhoupnout	přehoupnout,vyhoupnout
vichr	vichřit
vichřit	rozvichřit,vichr
video	vidle,vidět
vidle	video
vidět	video
vietnamka	Vietnam
viks	kiks,iks
vila	vilný,víla,Avila,vina
vilný	vila
vina	Vína,vila,víno
vinařit	novinařit
vinklář	Vinklár
viola	violina
violina	viola
vir	víra
virginal	Virginie
visatý	viset,visovat
viset	visatý,visnout,visovat
visitovat	zvisitovat
visitýrovat	zvisitýrovat
visnout	viset
visovat	avisovat,viset,visatý
vitaminisovat	ovitaminisovat,zvitaminisovat,dovitaminisovat,navitaminisovat,odvitaminisovat,převitaminisovat,přivitaminisovat
vize	Vizovice,vizír
vizita	vizitovat
vizitovat	vizita
vizír	vize
vklesat	klesat
vkotoulet	zakotoulet
vlas	Vlasov,vlasař
vlasař	vlas
vlast	Vlastík
vlekat	vlékat
vlhat	provlhat,zavlhat,zvlhat,navlhat
vlk	vlčit,Vlčnov
vládat	vládný,vovládnout
vládný	vovládnout,vládat
vláknit	vlákno
vlákno	vláknit
vlékat	vlekat,vlíkat
vlídný	zvlídnit
vlíkat	vlékat
vlčet	vlčit
vlčit	vlčet,Vlk,vlk,Vlčnov
vmobilisovat	přemobilisovat,vymobilisovat,zmobilisovat,zamobilisovat,demobilisovat,omobilisovat,umobilisovat
vnadit	nadít
vnikat	onikat,vynikat,zanikat,znikat
vnoukat	vnukat
vnukat	vnoukat
vně	vát,Nat,oj,ovce,půst,Vey,Poe,nový
vochcat	ochcat
vochle	vochlovat
vochlovat	vochle
voda	Vodák,vodovod,vodnář
vodnář	voda,Voda
vodohospodář	národohospodář,hospodář
vodovod	Voda,voda
vohejbat	hejbat
voj	vojna,Vojen,oj
vojančit	Vojan
vojevoda	vojevodit
vojevodit	vojevoda,vojvodit
vojna	voj,Vojen
vojvoda	vojvodit,vejvoda
vojvodit	vojvoda,vojevodit
vokazovat	vokázat
vokázat	kázat,vokazovat
vole	vůle,volný
volný	vole
vonice	vonět
vonět	vonice
vor	převor
vosa	osa,rosa
vostříhat	stříhnout,střihat,dostříhnout,nastříhnout,dostřihat,nastřihat,ustříhnout
vovládnout	vládný,vládat
vočmuchat	čmuchat,dočmuchat,pročmuchat
vpeřit	přepeřit
vplítat	přeplítat,oplítat,uplítat,vyplítat
vprysknout	vyprysknout
vpírat	přepírat
vpřahat	vpřáhat,přepřahat,vypřahat,zapřahat,spřahat
vpřádat	vypřádat,zapřádat,opřádat,upřádat
vpřáhat	vpřahat
vrap	vráp,rap
vraštit	vráštit
vrba	Vrbata
vrhat	vyvrhat,zavrhat,zvrhat,převrhat,povrhat
vroucnit	vroucný
vroucný	vroucnit
vrtačit	vrtáčet
vrtichvost	vrtichvostit
vrtichvostit	vrtichvost
vrtohlavět	zvrtohlavit
vrtáčet	vrtačit
vrtět	uvrtit,dovrtit,Vrtěl,vyvrtit
vrzat	Vrzák
vrána	Vrana,Vraný
vráp	vrap,vrápat
vrápat	vráp
vráskatět	vráskovatět
vráskovatět	vráskatět
vráštit	vraštit
vsahat	vsáhat,sahat
vsouknout	vysouknout
vsout	psout,vsouvnout
vsouvnout	vsout,vysouvnout
vstřebat	střebat
vsáhat	vsahat
vsápnout	usápnout
vtip	vtipkař
vtipkal	vtipkař
vtipkař	vtipkařit,vtip,vtipkal
vtipkařit	vtipkař
vtínat	vtít
vtít	vtínat
vulgarisovat	zavulgarisovat,zvulgarisovat
vulgární	zvulgárnit
vulkanisovat	zavulkanisovat,zvulkanisovat,dovulkanisovat,předvulkanisovat
vyanalysovat	analysovat,zanalysovat
vybledat	zbledat
vyblinknout	ublinknout
vyblízat	vyblíznout
vyblíznout	vyblízat
vyboulovat	zboulovat
vybreptnout	zabreptnout,ubreptnout
vybulat	zbulat,zabulat
vybíhat	zbíhat,rozbíhat
vyběsit	zběsit,oběsit
vybředat	bředat,zabředat,rozbředat
vycensurovat	censurovat,odcensurovat,zcensurovat,zacensurovat,procensurovat,nacensurovat,rozcensurovat,docensurovat
vycharakterisovat	charakterisovat,zcharakterisovat
vychechtnout	uchechtnout,zachechtnout
vychládat	zchládat
vychlámat	chlámat
vychlípit	vychlípět,rozchlípit
vychlípět	vychlípit
vychrkat	vychrknout
vychrknout	vychrkat
vychvistnout	vychvístnout
vychvátit	zchvátit,rozchvátit
vychvístnout	vychvistnout,pochvístnout
vychytrat	zchytrat
vyciselovat	ciselovat
vycukernit	zcukernit,odcukernit,zcukernět
vycupotat	zacupotat,vcupotat
vydejchnout	zdejchnout
vydlažit	vydlážit
vydlábnout	nadlábnout
vydlážit	vydlažit
vydrezovat	zdrezovat
vydundat	odundat,zadundat
vydychat	vdychat
vydřevit	vydřevnit
vydřevnit	vydřevit
vyeskamotovat	zaeskamotovat
vygeneralisovat	zgeneralisovat,generalisovat,zageneralisovat,rozgeneralisovat,přegeneralisovat,dogeneralisovat
vyhládnout	zhládnout
vyhlášet	ohlášet
vyhlédat	vzhlédat,zhlédat,hlédat,ohlédat,hledat,rozhlédat
vyhopcovat	zahopcovat
vyhoupnout	houpnout,zhoupnout,rozhoupnout,vhoupnout
vyhourat	zahourat
vyhranit	hranit
vyhrubovat	ohrubovat
vyhvězdit	zhvězdit,ohvězdit,přehvězdit
vyháknout	oháknout
vyjekat	zajekat
vyjiknout	vyjíknout
vyjíknout	vyjiknout
vykat	uvykat,přivykat,zvykat,navykat,odvykat
vyklechtat	zaklechtat
vyklinout	zaklinknout
vykládat	kládat,zakládat,předkládat,dokládat,vynakládat,donakládat,překládat,vzkládat
vykoketnout	zakoketnout
vykolejit	nakolejit
vykolit	zakolit
vykonsumovat	konsumovat,prokonsumovat,rozkonsumovat,přikonsumovat,dokonsumovat
vykotoulet	zakotoulet
vykrkat	krkat
vykročit	nakročit,zakročit,kročit,rozkročit
vykrvit	zkrvit,zakrvit,odkrvit
vykrystalisovat	krystalisovat,zkrystalisovat
vykudlit	zakudlit
vykuknout	zakuknout
vykutalit	zakutalit
vykvitnout	vykvítnout,zakvitnout,vzkvitnout
vykvítnout	vykvitnout
vykáznit	zkáznit
vylehčit	odlehčit
vylevit	Levit
vylétnout	nalétnout
vylíhat	líhat,rozlíhat,dolíhat,zalíhat
vymanit	rozmanitý
vymanout	zmanout,namanout,zamanout
vymetat	zmetat,metat,vymetnout
vymetnout	vymetat,přemetnout
vymezit	zmezit,zamezit
vymobilisovat	mobilisovat,přemobilisovat,zamobilisovat,zmobilisovat,odmobilisovat,rozmobilisovat,omobilisovat,namobilisovat,demobilisovat,domobilisovat,vmobilisovat,promobilisovat,pomobilisovat,umobilisovat,přimobilisovat
vymokat	zmokat
vymrzat	namrzat,zamrzat,zmrzat,rozmrzat
vymutýrovat	zmutýrovat
vymáčknout	zmačknout,namáčknout,rozmáčknout
vymílat	rozmílat
vymítat	namítat
vymědlit	změdlit
vynakládat	zakládat,kládat,donakládat,vykládat,překládat
vynikat	vnikat,zanikat,onikat,znikat,unikat
vyoblit	zaoblit
vyobloučit	zobloučit,zaobloučit
vyosit	sít,Oset,sivý,prosit
vyoslit	vyvoslit
vypadat	padat
vypartykařit	zpartykařit,zapartykařit
vypažit	pažit
vypchnout	zapchnout
vypeřit	zpeřit,zapeřit,přepeřit,opeřit
vyplanit	zplanit
vyplavět	zplavět,výplav
vypláchnout	pláchnout,opláchnout,propláchnout,spláchnout
vypláknout	opláknout
vyplítat	zaplítat,přeplítat,doplítat,proplítat,podplítat,oplítat,splítat,rozplítat,uplítat,vplítat
vypodobit	zpodobit,napodobit,vypodobnit
vypodobnit	zpodobnit,vypodobit,napodobit
vypolštářit	polštář
vyprahat	vypráhat,zprahat,vypřahat
vyprdelit	odprdelit,uprdelit
vyprecisovat	zaprecisovat,precisovat,rozprecisovat,doprecisovat
vyprostit	zprostit,zprostit,oprostit,sprostit
vyprovodit	doprovodit,sprovodit
vyprysknout	vprysknout
vypráhat	vyprahat
vypulerovat	vypulérovat
vypulérovat	vypulerovat
vypáchat	páchat
vypíčit	zpíčit,píča
vypřahat	zapřahat,napřahat,přepřahat,odpřahat,rozpřahat,vpřahat,vyprahat,vzpřahat,připřahat,spřahat
vypřádat	zapřádat,dopřádat,opřádat,upřádat,rozpřádat,vpřádat,spřádat
vyrajbovat	prorajbovat
vyresonovat	zresonovat,rozresonovat,odresonovat,resonovat
vyrotit	zarotit
vyrudat	zarudat
vysedat	dosedat
vysemenit	osemenit
vyskytat	vyskýtat
vyskýtat	vyskytat,skýtat,naskýtat
vyslat	zaslat
vyslýchat	zaslýchat,doslýchat
vysmekat	smekat
vysmrádnout	nasmrádnout
vysouknout	vsouknout
vysout	vysouvnout
vysouvnout	vsouvnout,vysout
vysterilisovat	sterilisovat
vystrouhat	strouhat
vystroužit	vystružit
vystružit	Struž,vystroužit
vystydat	zestydat
vystylisovat	stylisovat,ustylisovat,zestylisovat
vystýlat	nastýlat
vystřehnout	ustřehnout,postřehnout,zastřehnout
vysvítat	prosvítat
vysychat	vysýchat,zasychat,osychat,dosychat,sesychat,prosychat,rozsychat
vysámečkovat	vysámkovat
vysámkovat	vysámečkovat
vysápnout	zasápnout,usápnout
vysíkat	dosíkat
vysýchat	vysychat,zasýchat,osýchat,dosýchat,prosýchat,usýchat,zasychat,rozsýchat
vytentovat	potentovat,utentovat
vyteplit	zteplit,Teplice,přeteplit
vytkat	potkat
vytmívat	tmívat,tmět
vytučnit	ztučnit,odtučnit
vytýčit	tyčit
vyvléknout	navléknout,provléknout,podvléknout,převléknout
vyvoslit	vyoslit
vyvrhat	vrhat,zvrhat,zavrhat,povrhat
vyvrtit	zavrtit,navrtit,dovrtit,uvrtit,vrtět,rozvrtit
vyvýšit	převýšit
vyzuzat	Zuza,Zuzák
vyzírat	zírat,odzírat
vyčouhat	čouhat
vyšklíbat	zašklíbat,ušklíbat,pošklíbat,ošklíbat
vyškviknout	zaškviknout
vyšmaťchat	rozšmaťchat,sešmaťchat
vyšpekovat	našpekovat
vyšpláchnout	ošpláchnout,špláchat
vyšpoulit	zašpoulit,ušpoulit
vyšpánkovat	vyšpánovat
vyšpánovat	vyšpánkovat
vyštkat	štkát
vyštráchat	štrachat
vyštěrbat	vyštěrbit
vyštěrbit	vyštěrbat
vyšustět	všustět,zašustět
vyžblunknout	zažblunknout
vyždibovat	oždibovat
vyžehat	ožehat,vžehat
vyžunknout	bžunknout
vzdor	vzor
vzdušnice	vzdušnit,vzdušnět
vzdušnit	vzdušnice,vzdušnět,odvzdušnit
vzdušnět	vzdušnit,vzdušnice
vzdýmat	zdýmat
vzhlédat	vyhlédat,zhlédat,vzhlídat
vzhlídat	vzhlédat
vzkládat	předkládat,vykládat
vzkvetnout	vzkvétnout,vzkvětnout,vzkvitnout
vzkvitnout	vykvitnout,vzkvetnout,vzkvětnout
vzkvétnout	vzkvetnout,vzkvětnout
vzkvětnout	vzkvetnout,vzkvétnout,vzkvitnout
vznikat	znikat
vznítit	nítit,znít
vzor	vzdor,pozor,dozor
vzorkař	vzorkář
vzorkovat	vzorkář
vzorkář	vzorkař,vzorkovat
vzplavovat	oplavovat
vzpomínat	rozvzpomínat,napomínat
vzpínat	předpínat,rozpínat
vzpěčovat	zpěčovat,zpěčit
vzpřahat	vypřahat
vzrůst	Zrůst
vzájemný	zájemný
váha	váhař,Váh
váhař	váha,vahař,Váh
válka	Val,Válek,valkovat,Vala,Valina
vápeničit	vápeník,Vápeník,vápenět
vápeník	vápeničit,vápenět
vápenět	Vápeník,vápeník,vápeničit
várka	var
vát	vně,rvát,vata,Nat,oj,ovce
váza	vázat,vazný
vázat	váza
véčko	veka
víjet	dovíjet,povíjet,províjet,přivíjet,převíjet
víko	Zvíkov
víla	vila
víno	Vína,věno,vina
víra	Věra,vir
vískat	výskat
vít	větit,veto,větev
výdělkařit	výdělkář
výdělkář	výdělkařit
výměničit	výměnkář
výměnkařit	výměnkář
výměnkář	výměnkařit,výměničit
výplav	vyplavět
výr	Výrov
výskat	vískat
výt	nýt,nýt
výtvarničit	zvýtvarnit
vývoda	vejvoda,vývodit
vývodit	vývoda
vývojář	rozvojář
výzbroj	zbroj
věc	věk
věk	věc
věnec	věnečný,věno,věnčit
věnečný	věnec,věnčit
věno	víno,věnec,Vína,věnčit,věnovat
věnovat	věno
věnčit	věno,věnec,věnečný
věrovat	Věra
věta	větit,větev
větev	věta,větit,vít,Vít
větit	věta,větev,Vít,vít
věž	věžit
věžit	věž
vřed	vředovatý
vředovatý	vřed
vřít	zavřít
všednět	zevšednit
vštípit	štípit
všustět	vyšustět,zašustět,šustit
vůl	vůle
vůle	vůl,vole
vůně	Vont
vžehat	vyžehat,ožehat
wagnerián	Wagner
wahhábita	Wahháb
yorkšír	jorkšír
zaarchaisovat	zarchaisovat
zabahnout	bahno,zabahnět
zabahnět	zbahnět,zabahnout
zabejvat	bejvat
zabezpečit	zbezpečit
zableskat	bleskat
zablešit	odblešit
zablátit	rozblátit,bláto
zabookovat	přebookovat
zaboudit	bouda
zabreptnout	ubreptnout,vybreptnout
zabsolutnit	zabsolutnět,absolutní
zabsolutnět	zabsolutnit,absolutní
zabstraktnit	zabstraktnět,abstraktní
zabstraktnět	zabstraktnit,abstraktní
zabsurdnit	absurdní
zabulat	zbulat,vybulat
zabáňat	banát
zabředat	bředat,vybředat,rozbředat,zabřídat
zabřesknout	rozbřesknout
zabřezat	Březa
zabřídat	zabředat
zacelit	ucelit
zacensurovat	nacensurovat,vycensurovat,odcensurovat,censurovat,zcensurovat,docensurovat,procensurovat,přecensurovat
zachechtnout	uchechtnout,vychechtnout,zachichtnout
zachichtnout	uchichtnout,zachechtnout
zachmýřit	ochmýřit
zachramostit	uchramostit
zachroupnout	uchroupnout
zachroustnout	zachrustit,schroustnout
zachrustat	zachrustit,zachrustět
zachrustit	zachrustět,zachrustat,zachroustnout
zachrustět	zachrustit,zachrustat
zachřoupnout	uchřoupnout
zacrnknout	zacrnčet
zacrnčet	zacrnknout
zacupotat	vycupotat
zadostičinit	zadostčinit
zadostčinit	zadostičinit
zadrat	zedrat,udrat,dodrat,nadrat
zadundat	odundat,vydundat
zaeskamotovat	vyeskamotovat
zafuriantit	furiant
zageneralisovat	generalisovat,vygeneralisovat,dogeneralisovat,zgeneralisovat,rozgeneralisovat
zahlednout	zhlednout,zahlédat
zahltit	zahltnout
zahltnout	zahltit
zahlédat	zahlídat,hlédat,ohlédat,zahlednout
zahlídat	hlídat,zahlédat
zahlížet	poohlížet
zahopcovat	vyhopcovat
zahosťovat	zahošťovat
zahoupnout	houpnout
zahourat	vyhourat
zahořan	Hořan
zahošťovat	zahosťovat
zahustnout	zhustnout
zahálet	zahálčit
zahálčit	zahálet
zahášet	zhášet,uhášet
zaimprovisovat	improvisovat
zajachtařit	jachtařit,vachtař
zajekat	zajíkat,vyjekat
zajikat	zajíkat
zajíc	ujec,oj
zajíkat	zajikat,zajekat
zakademičtit	zakademičtět
zakademičtět	zakademičtit
zakančit	zakaňkat
zakatalogisovat	katalogisovat,zkatalogisovat
zakaňkat	zakančit
zaklechtat	vyklechtat
zaklekat	přiklekat,poklekat
zaklimatisovat	klimatisovat,přiklimatisovat,doklimatisovat,překlimatisovat,odklimatisovat
zaklinknout	vyklinout
zaklubnout	proklubnout
zakládat	zakládač,kládat,dokládat,vynakládat,překládat,vykládat,přikládat,donakládat,ukládat
zakládač	zakládat
zakoketnout	vykoketnout
zakolit	vykolit
zakonservovat	konservovat,zkonservovat
zakotoulet	vykotoulet,vkotoulet
zakrabit	zkrabit,krabice
zakritisovat	kritisovat,zkritisovat
zakrouhnout	zkrouhnout,okrouhnout,odkrouhnout
zakročit	nakročit,kročit,přikročit,ukročit,vykročit
zakrvavit	zakrvit,ukrvavit,okrvavit
zakrvit	zakrvavit,vykrvit,překrvit
zakráknout	krákat
zaktivisovat	aktivisovat
zaktivnit	zaktivnět
zaktivnět	zaktivnit
zaktualisovat	aktualisovat
zakudlit	vykudlit
zakuknout	vykuknout
zakusit	okusit
zakutalit	vykutalit
zakvetnout	zakvitnout
zakvitnout	vykvitnout,zakvetnout
zakřídlit	okřídlit,rozkřídlit
zalistit	odlistit,olistit
zalkalisovat	alkalisovat
zalumpačit	zlumpačit
zalykat	zalyknout
zalyknout	zalykat
zalíhat	nalíhat,vylíhat
zalíknout	políknout
zalítnout	přelítnout,nalítnout
zamachlovat	zmachlovat
zamanout	namanout,vymanout
zamezit	vymezit
zamobilisovat	mobilisovat,vymobilisovat,omobilisovat,přemobilisovat,domobilisovat,promobilisovat,demobilisovat,umobilisovat,namobilisovat,zmobilisovat,pomobilisovat,rozmobilisovat,odmobilisovat,přimobilisovat,vmobilisovat
zamodrchat	zmodrchat
zamokat	namokat
zamortisovat	amortisovat
zamounit	umounit
zamoučit	umoučit
zamrnět	umrnět
zamroukat	zamrouknout
zamrouknout	zamroukat
zamrzat	vymrzat,namrzat
zamílat	umílat
zamútit	zmútit
zaměstnat	městnat
zanalysovat	analysovat,vyanalysovat
zanešvařit	znešvařit
zanikat	onikat,vnikat,vynikat,znikat,unikat
zanítit	nítit
zaněmčit	zněmčit
zaoblit	vyoblit
zaobloučit	vyobloučit,zobloučit
zaonačit	načít,značit,zonačit
zapartykařit	zpartykařit,vypartykařit
zapchat	napchat,zapchnout
zapchnout	zapchat,upchnout,vypchnout
zapejřit	zapeřit
zapeřit	vypeřit,přepeřit,zpeřit,zapejřit
zaplynout	připlynout,plyn
zaplítat	proplítat,vyplítat,uplítat,oplítat,přeplítat,doplítat,rozplítat,připlítat,podplítat
zapolemisovat	polemisovat
zapoletět	zapolétat
zapolitisovat	zpolitisovat
zapolétat	polétat,zapolítat,zapoletět
zapolítat	zapolétat
zapomnět	pomnít
zapomínat	pozapomínat,napomínat,opomínat,připomínat
zaprecisovat	precisovat,vyprecisovat,rozprecisovat
zapráhnout	zpráhnout,prahnout
zapsychologisovat	zpsychologisovat
zapylit	opylit
zapřahat	vypřahat,napřahat,rozpřahat,přepřahat,připřahat,odpřahat,vpřahat,spřahat
zapřádat	opřádat,vypřádat,upřádat,dopřádat,rozpřádat,spřádat,vpřádat
zarchaisovat	zaarchaisovat
zaresonovat	resonovat,přeresonovat,doresonovat
zarochnout	rochnit
zarotit	vyrotit
zaruchat	zruchat
zarudat	vyrudat
zaruměnět	ruměnit,zruměnět
zarůžovatět	zrůžovatět
zasahat	sahat
zasakramentovat	sakrament
zasignalisovat	signalisovat,dosignalisovat,odsignalisovat,prosignalisovat
zasinavět	zesinavět,zsinavět
zaslat	vyslat
zaslnit	oslnit
zaslýchat	vyslýchat,doslýchat
zasmoušit	zasmušit
zasmradit	smradit
zasmušit	zasmoušit
zastabilisovat	nastabilisovat,stabilisovat,ustabilisovat,přistabilisovat,dostabilisovat
zastehnout	nastehnout,přistehnout
zastesknit	zastesknout
zastesknout	zastýsknout,ustesknout,zastesknit
zastoupit	stoupit
zastrakatět	zestrakatět
zastrukturalisovat	nastrukturalisovat,strukturalisovat,dostrukturalisovat
zastydat	zestydat,ustydat
zastýlat	nastýlat,ustýlat
zastýsknout	zastesknout,stýsknout
zastřehnout	postřehnout,ustřehnout,vystřehnout
zastřihat	nastřihat,střihat,zastříhnout,dostřihat
zastříbrnět	zestříbrnět
zastříhnout	nastříhnout,stříhnout,ustříhnout,dostříhnout,zastřihat,přestříhnout
zasvětačit	zesvětačit
zasychat	zasýchat,vysychat,zasychnout,osychat,prosychat,dosychat,rozsychat,vysýchat,sesychat
zasychnout	zasychat,zasýchat
zasympatisovat	sympatisovat,zesympatisovat
zasápnout	vysápnout,usápnout
zasýchat	zasychat,vysýchat,prosýchat,osýchat,dosýchat,zasychnout,usýchat
zatalácet	ztalácet
zatichat	utichat,ztichat
zatrpčit	ztrpčit
zatrudnit	ztrudnit
zatykat	tykat
zautomatisovat	odautomatisovat,doautomatisovat,automatisovat,přeautomatisovat,přiautomatisovat
zautorisovat	autorisovat
zauzlit	uzlit
zavadat	uvadat,závada,Závada,zvadat,ovadat
zavazet	zavazit
zavazit	zavazet
zavlahnout	zavláhnout
zavlhat	navlhat,vlhat,zvlhat,provlhat
zavláhnout	zavlahnout
zavlíknout	navlíknout,dovlíknout,odvlíknout
zavrhat	vrhat,vyvrhat,převrhat,zvrhat
zavrtit	vyvrtit,navrtit,uvrtit
zavrtošit	zvrtošit
zavulgarisovat	vulgarisovat,zvulgarisovat
zavulkanisovat	vulkanisovat,dovulkanisovat,zvulkanisovat,předvulkanisovat
zavyšívat	dovyšívat
zavčelit	převčelit
zavřít	vřít
zazvěřit	přezvěřit,zvěř
začíslit	přečíslit
začít	načít,čít,počít
začít	načít,čít,počít
začít	načít,čít,počít
zařknout	uřknout
zašedat	ušedat,zšedat
zašeřet	zešeřet,zšeřet
zašklíbat	ušklíbat,vyšklíbat,ošklíbat,pošklíbat
zaškrouknout	uškrouknout
zaškviknout	vyškviknout,zaškvěknout
zaškvičet	zaškvěčet
zaškvěknout	zaškvěčet,zaškviknout
zaškvěčet	zaškvěknout,zaškvičet
zašmourat	ušmourat
zašperovat	zašpérovat
zašporovat	ušporovat
zašpoulit	vyšpoulit,ušpoulit
zašpérovat	zašperovat
zaštilipat	zaštilipět
zaštilipět	zaštilipat
zaštkat	zaštknout
zaštknout	zaštkat
zašustět	všustět,vyšustět
zažblunknout	vyžblunknout
zažehat	ožehat
zažmoulit	užmoulit
zažrat	užrat,přežrat
zbabičkovatět	babičkovatět
zbahnět	zabahnět
zbambulatět	zbambulovatět
zbambulovatět	zbambulatět
zbanálnit	zbanálnět
zbanálnět	zbanálnit
zbezpečit	zbezpečnit,zabezpečit
zbezpečnit	zbezpečit
zblbat	zblbět
zblbit	zblbět,oblbit
zblbět	zblbit,zblbat
zbledat	vybledat,zbledět
zbledět	zbledat
zbodřet	zbodřit
