Abraham	Abrahám
Mína	mina,mínit,minuta,mince,Mináč,Minos,máj,minus,mít,men,Ming,menšina,Míla
Mělník	mělnit,mělký,Míla,Mílek,míle
Nara	čára,nárt,nard
Nat	vně,nový,oj,nynat,vát,nit,necky,pot,půst,cé,znát,Novák,Nick,nést,Poe,ovce,Sup,sto,vůně,záře,Onan,op,tele,Ota,přední,Telč,znít,přesný,out,Navajo
Navah	Váh
Navajo	Nat
Navara	Navarra
Navarra	Navara
Nazaret	nazarén
Nepil	Nepál
Nepál	Nepil
Nick	nit,nový,necky,ničit,Novák,Nil,nikl,poník,Nat,Nikon,nítit,Něnec,Don,znít,nést,čin,unie,vně,vonice,Onan
Nietsche	Nietzsche
Nietzsche	Nietsche
Nikola	Mikola
Nikon	Nick,kůň,ničit
Nil	nit,Nick,nový,nikl,znít,nítit,Novák
Nitran	nitrace,nitro
Nizozemsko	Nizozemí,pozemský
Nizozemí	Nizozemsko
Noháč	noha
Nor	nora,donor,únor,norik,nořit
Norman	norma
Nos	los,vosa,Loos,síci,osa,Oset,Poe
Nosál	sál
Novell	novela
Novotný	nota
Novák	nový,Nick,nit,Nat,necky,Onan,zen,vně,Don,Nil,čin,znít,Sup,ničit
Náchod	nach
Náhlík	náhlý,přenáhlit
Náměšť	náměsíčný
Německo	Němčice,němý
Němčice	zněmčit,poněmčit,zaněmčit,Německo
Něnec	Nick,nítit,nit
Ob	obec,niob,oj,jíní,bé,Jon,vně
Obodrit	zbodřit
Oborný	Zborný,Voborný,Zborov,bor,Born,zodbornit
Ochrid	Ohrid
Odry	drzý
Odyssea	Oděsa
Oděsa	děs,Odyssea
Ohrid	Ochrid
Ola	Zola,olovo,Olina,Antily
Olach	Lach
Olina	Dolina,dolinář,oliva,Oliva,slina,olovo,Ola,doliňák,ulice
Oliva	Olina,olovo
Olymp	Olympie
Olympie	Olymp
Omán	román,Román
Onan	nový,Don,znít,Novák,Nat,Poznaň,nit,donace,Nick,necky
Ondrák	Vondrák,Indrák
Ondrášov	Andráš
Opasek	opak
Opava	opat
Opolan	Polana
Opočno	odpočnout
Orava	orace,orátor,orat,dravý
Orlov	orloj
Orta	aorta,Orten
Orten	Orta
Oscar	Oskar
Oset	Osetie,set,osev,vyosit,sít,osel,sítina,Nos,nos,seno
Osetie	Oset,sítina,set,osev
Osiris	sirý
Oskar	Oscar,Ikar
Osman	osma
Ostrava	strana,ostrov
Osvětim	světnice,osvětář,svítit,svět,zásvětný
Ota	cé,otec,oko,attika,Stin,antika,atika,nota,ovce,sto,etika,tele,záře,tnout,oj,Stoy,Zita,vata,Ottawa,Otava,deka,Vey,tečka,pot,Nat,dé,Telč,vně
Otava	taj,Ota,zotavit
Oton	proton,tonout
Ottawa	Ota
Ouředník	zouředničit,zouředničtit
Ořechov	ořech
Pacifik	pacifikovat,pacifismus
Pacov	pac
Padova	pádit,padat,spad
Paka	pakt,pak
Palata	Palau,palatin,palatála,palác,pálat,Palán
Palau	Palata,palác,Palán,pálat
Palec	palice,Palin,palác,pálat
Palin	palice,palec,Palec,pálit,Palán
Palán	palác,Palata,Palau,Palin
Pan	pán,propan,pánev,panika,Panák,panel,pančovat,Panonie,páv
Panonie	pan,Pan
Panuš	panoš
Panák	paňák,panika,pan,Pan,pán,pantáta
Papák	papá,papat,papuč,papája
Pareto	parita,pár,pára,párkář,parkovat
Parker	párkář,párkař
Parth	parta,part
Paska	pas
Pastor	pastorovat,pasta
Patrik	patro
Pavlis	Pavlov
Pavlov	pavlač,Pavlát,pavlán,Pavlis
Pavlát	pavlač,Pavlov,pavlán
Pazdera	pazderník
Paďour	pazour
Pašta	paštika,paša,Paštun
Paštun	Paštún,Pašta
Paštún	Paštun
Pecháč	pech
Pecina	pecka,pec,Peck
Peck	pec,pecka,Pecina,péci,péče,Pelé,píce,pevný
Pelin	Pelé,pelyněk,Pelán
Pelán	Pelin
Pelé	Pelin,popelka,Peck
Pepa	pepř,pípat
Perner	perník
Perota	Perout,pero,Peru
Perout	Peru,pero,Perota,Perun
Persie	persistovat,pero
Peru	Perout,Perun,pero,Perota,Peruán
Perun	Peru,Peruán,Perout,perón
Peruán	Perun,Peru
Perštejn	Perštýn
Perštýn	Perštejn
Petr	Petrák,Petřín
Petrarca	Petrarka
Petrarka	Petrarca,Petrák
Petrus	Petrák,Petruš
Petruš	Petrus,Petráš
Petrák	Petrus,Petráš,Petrán,Petrarka,Petr
Petrán	Petrák,Petřín
Petráš	Petrák,Petruš
Petržala	Petržela,Petržil
Petržela	petržel,Petržil,Petržala
Petržil	petržel,Petržela,Petržala
Petřín	Petrán,Petr
Peřina	pero,zpeřit,vypeřit,perník,přepeřit
Piast	piano,Piave
Piave	piano,pinie,Piast
Pikt	píst,píka,píča,píce,písek,pikovat
Pila	píle,Pilát,Pilich,pilot
Pilich	Pila,pila
Pilát	pila,Pila,pilot
Pinkas	pinie
Piper	Piter
Piter	Piper
Pivoňka	pivoň
Placht	plachta,plachý,plácat,placatý,plachtařit
Platon	platonik,novoplatonský,platina
Plecháč	plech
Pleva	plena,plečka
Plečnik	plečka,plečkař
Ploština	zploštit,oploštit,sploštit
Pluto	pluk,plátno,plout,plát,plát
Plánka	plán,Plávka,plátno,plankton,plát,plát,planeta,zplanit
Plávka	Plánka,plán,plátno,plát,plát,plavčit
Plíhal	zplíhat
Podhora	podhorák
Podolan	Dolany
Poe	půst,vně,pot,oj,necky,ovce,půda,Nat,op,pod,nový,přesný,záře,cé,dno,poník,Zappa,sto,dna,vát,čin,Vey,nos,Nos
Pohan	Johan,novopohan
Polana	Opolan,Dolany
Poledník	poledne
Polena	poleno,pole,polní
Polsko	pole,police,polní,políček,policie,půl
Pop	op,Sup,upír,půst
Popel	popelka
Portnoy	porta,port
Portugalsko	portugal
Pospíšil	pospíšit
Poulík	poulit
Pound	pouto
Pousta	poustevna,pustý
Powell	Lowell,Wells
Pozdník	pozdě,půda
Poznaň	Pozník,Onan
Pozník	poník,povozník,Poznaň,půst
Požár	žár,pohár,požrat
Praha	prahnout,práh,zapráhnout,zápraž,pražit,vyprahat,vypráhat,zprahat
Praj	Prajz,pravý,oj,práh,ujec,prát
Prajz	Praj,pravý
Prokop	kopr,kopí,kopa
Proteus	protéza
Protivín	protivit,protivný,zprotivět
Proust	prut,proud,produkt
Provence	zvencnout
Provázek	provázet,provoz
Prozorov	pozor
Prus	průsek
Prácheň	práchnivý
Pták	ptát
Publicius	publicistika
Puk	puč,pučit,pučet
Puškin	puška
Pygmalion	Pygmalión
Pygmalión	Pygmalion
Párs	pár,pára,párkář,párkař,pářit
Pásek	pás,pást,pásnout,pak,pas,past
Pěč	píča,zpěčit,zpěčovat,pěkný,píka,pět,pěst,vzpěčovat,pěší,píce,píst
Radek	rada,radovat,rádio,radar,radon,rádlo,radikovat
Radouň	radon
Rais	ras
Rakovník	rak
Rambo	Rambous
Rambous	Rambo
Randák	rande
Rankov	ranč,rána
Ravel	Raven
Raven	Ravel
Rayman	Roman
Reed	reedovat
Reger	Eger
Renoir	Ir
Renáta	renta,ret
Renč	Řenč,renta
Rive	rival
Rodinov	rodit,rodinkařit
Roentgen	rentgen
Roger	Rogers
Rogers	Roger
Rohlík	rohlíkář
Rojka	roj,ráj,Rojík,rajka,růže
Rojík	roj,Rojka
Rol	role,Rolin,rolovat,rolnička
Rolin	Rol,role,rolovat,rolnička
Rom	rám
Roman	Román,román,Romanov,romantika,Rayman
Romanov	Roman,Román,román
Román	Roman,Romanov,Omán
Ronov	ronit
Rotar	rota
Roth	rota
Roub	roubit
Rouč	routa
Rubens	rubín
Rubák	rubat
Ruda	rudý,zarudat,vyrudat,zrudit
Rulík	rulička,rulovat
Rusko	rusý,růst,rum
Rusín	rusý
Rybák	ryba,Rybář
Rybář	ryba,Rybák
Ryk	Dyk,Rys,rys
Rys	rorýs,Ryk,ras
Ráb	rab,rabi
Rákosník	rákos
Rýmařov	rýmař,rýma
Rýn	rýt,oj
Sacharov	sacharin,sacharid
Sadil	sadit,sadovník,Sadov,Sádek,odsadit
Sadov	sadovník,sadit,Sádek,Sadil,Sasko
Samoa	samozvaný
Sandino	sandinista,sandál
Santana	santal
Sardinie	sardinka,sardinkář,Sardon
Sardon	Sardinie,sardinka
Sasko	sako,sak,Sasín,Sadov
Sasín	Sasko
Saturn	saturovat
Saud	Saúd
Savoj	savo
Saúd	Saud
Scot	Scott,skot,scout
Scott	Scot,scout
Sedlec	sedlat
Sedlák	sedlat
Semela	Semily
Semily	semita,Semela
Sender	senderista
Seneka	seno,sen,senát
Serafin	Serafína
Serafína	Serafin,seraf
Severa	sever
Sicilián	Kilián
Sidon	Sion
Sinhal	Sinhálec
Sinhálec	Sinhal
Sion	Sidon,skin
Sisa	osa,siena,Sýs,síci,sisal,vosa
Siva	sivý,Sova,sova,osivo,siena
Skalice	Skalník,Skalka,Skála,skála
Skalka	Skalník,Skála,skála,skalkařit,Skalice,skalár
Skalník	Skalka,skalničkařit,Skalice,Skála,skála
Skupa	kupa,skupina
Skyt	skot
Skála	Skalka,Skalice,Skalník
Slanec	slanit,Sláva
Slavia	Slávie,slavit,Sláva,Slavník
Slavník	Sláva,slavík,slavit,Slavia,Ilava
Slepička	slepičář,naslepičit,slepý
Slezsko	slez,sled,Slezák,sliz
Slezák	Slezsko
Slovan	Slovensko,slon,sloj,Slovinsko
Slovensko	Slovinsko,Slovan,Československo
Slovinsko	Slovensko,Slovan
Sláva	Ilava,Slavník,Slávie,slavík,Slavia,slavit,Slanec,slina
Slávie	slavit,slavík,Sláva,Slavia
Smola	smůla
Smrk	sýr
Smutný	smutit
Smíchov	smích
Smělý	smět
Sodoma	soma,soda
Sokrates	Sókratés
Solana	Soláň,Dolany
Soliman	Solimán
Solimán	Soliman
Soluň	Soláň
Soláň	Solana,Soluň
Sosna	sosat,vosa,osa,sako
Soul	stůl
Sova	Sovík,Siva,sivý,osa,vosa,siena,soja,set
Sovík	Sova,sova,sovět
Sparta	parta,pasparta
Spina	Spinoza,spinning,spíž
Spinoza	Spina
Sporck	sport,spora,spor,sporý
Spěvák	spět
Srna	srnec,Srník,sráz
Srník	srnec,Srna
Srp	sýr
Stalin	Stalinov
Stalinov	Stalin
Staník	stanovit,stájník,Staňkov,stánkař,stánkařit
Staňkov	Staník,stanovit,stánkař
Sterik	Stern
Stern	Sterik
Stin	stín,Stoy,stěna,Stone,Ota,stínat,sto,stonek,Stivín
Stivín	Stin
Stoiber	Iber
Stone	stonek,stonat,Stoy,Stin,sto
Stoy	sto,Stin,stoik,Stone,star,Ota,stonek,stud,stín,starý,stádo,set
Stratil	strana
Straňan	strana
Street	strečovat,stréc,strýc,stres
Strejc	strýc
Struž	vystružit,ostružina,pstruh,struha
Studený	stud,studit,studovat,Studénka,Studnář
Studnář	Studený,studený,studit,stud,studovat,Studénka
Studénka	Studený,studený,studit,Studnář
Stupa	stopa,postupný,postupář,stoupat
Stypa	stopa
Stříbrný	Stříbro,stříbro,stříbřit
Stříbro	stříbřit,Stříbrný
Stříž	střiž
Sudek	Sudety,sud,osud
Sudety	Sudek,sud
Sula	sulc
Sum	sumovat,sumec,sud,suma
Sup	op,nový,vně,pop,Pop,Nat,půst,sto,oj,Novák
Sura	surový,Dora
Svatý	svat,sval,svačina,seno
Sviny	svině,svitek
Svitavy	Sviták,svitnout,svítit
Sviták	Svitavy,svitnout,svítit,svitek
Sádek	sadit,sadovník,sádlo,Sadov,Sadil
Sámos	samet
Sókratés	Sokrates
Sýkořice	sýkora
Sýrie	sýr,Asýrie,sýřit,série,syrový,síra
Sýs	sýc,Sisa,síci
Tabori	tábor
Tala	talár,táta
Talma	talmud
Tamana	ataman
Tatar	táta,Tate,tát
Tate	tát,táta,Tatar,tank
Tatran	tatrovák
Teige	Teigov,Teka
Teigov	Teige
Teka	tečka,teč,teta,otec,test,Teige
Telč	tele,teč,otec,cé,tečka,pot,tknout,Ota,téci,Ulč,Nat,tělo
Tennant	tenký,tknout,potence,ztenknout
Teplice	zteplit,Tepličák,vyteplit,teplý,Teplý,doteplit,uteplit,proteplit,přeteplit
Tepličák	Teplice,zteplit,vyteplit
Teplý	Teplice
Tibet	cibet
Tichák	tichý,ztichat
Tisa	Tisov,tisíc
Tisov	Tisa,tisíc
Titanik	titan,Titov,Titán
Titov	titan,Titán,Titanik
Titán	titan,Titov,Titanik
Tokaj	tokat
Toman	toxikoman
Tomeš	Tomiš,Tomáš,Tomš
Tomiš	Tomeš,Tomš,Tomáš
Tomáš	Tomášov,Tomeš,Tomiš
Tomášov	Tomáš
Tomš	Tomiš,Tomeš
Trajan	Trojan
Trakl	trakce,trakt
Trent	Trentin,trek,trénovat,Trenčín,treta,Trenčan
Trentin	Trent,Trenčín,Trenčan,trénovat,treta,trek,trenér
Trenčan	Trenčín,Trentin,Trent
Trenčín	Trenčan,Trentin,Trent,trénovat
Trhovky	trh,trhat
Trnka	trn,trnout
Trojan	Trajan,Troják
Troják	trojka,trojčit,Trója,trojice,Trojan
Troy	trojka,trojice,tropy,trojčit,trio,troup,trust
Trs	trsat,otrsat,trek
Trója	Troják,trojice,trojka
Tudorovec	tudor
Tula	tuna,Kotula
Tunguz	tung
Turan	Turánek,Turín
Turek	tur,Tursko,turkický,Turkit
Turkit	turkický,Tursko,tur,Turek,poturčit
Turnov	turnaj,tur
Tursko	Turek,Turkit,turkický,tur
Turánek	Turan
Turín	Turan,tur
Tutu	tutový,tu,tuna,tutlat,tuk,tutor
Tyl	týl,týn,styl
Tyr	Týr,tér
Tyroly	tyrolsko
Týr	Tyr,tér,teriér,terč
Těšín	těšit
Třebíč	tříbit
Třinec	třít
Ukrajina	zkrajovat
Ulč	dock,Telč,cé
Updike	update
Ural	Uran,Zralý
Uran	Ural,Duran,Írán
Urbán	urbánní
Usir	síra,sirý
Vacula	Vaculík
Vaculík	culík,Vacula
Val	válka,Vala,Valina,valkovat,Válek,Valeč,valník,valit,aval,ovál
Vala	Val,válka,valník,vana,Valina,valkovat
Valden	Valdštýn
Valdštejn	Valdštýn
Valdštýn	Valdštejn,Valden
Valencien	Valencián,Valentin,Valentina,Valentinián,Valentýn
Valencián	Valentinián,Valencien,Valentin,Valentina
Valentin	Valentina,Valentinián,Valentýn,Valencien,Valencián
Valentina	Valentin,Valentýn,Valentinián,Valencien,Valencián
Valentinián	Valentin,Valencián,Valentina,Valencien,Valentýn
Valentýn	Valentin,Valentina,Valentinián,Valencien
Valera	Valerián
Valerián	Valera
Valeč	Válek,Val,valčík,valkovat,válka,valník,valit
Valeš	Vališ,Aleš
Valina	Val,válka,valit,Vala,Válek
Vališ	Valeš
Valon	valoun
Vaník	Vaněk,vana,vát,vně,válka,Vaňák
Vaněk	Vaník,vana,vát,vně
Vater	éter,vatýrovat
Vaňák	vana,Vaník
Vedra	vedrat
Vela	velký,novela,víla,velára,Velen
Velen	velký,jelen,velet,Vela
Veleslavín	veleslavit
Vencl	ventil,zvencnout,ven,ventilovat
Vend	ven
Verna	Verona,veřej
Verona	Verna
Vetter	veterina,veta,veto
Vey	ven,vně,ovce,vejce,oj,Ota,veka,vina,Poe
Vian	vina
Vichy	vichr
Vietnam	vietnamka
Viking	King
Viktor	vektor,vikář
Vilkin	vila,vilný
Vilém	Vilím
Vilím	Vilém
Vind	vina
Vinklár	vinklář
Virgil	Virginie,virginal
Virginie	virginal,Virgil
Vizovice	vize,vizita,vizír
Vlach	Vlachov
Vlachov	Vlach
Vladimir	Vladimír
Vladimír	Vladimir
Vladislav	Ladislav
Vladík	vládný
Vlasov	vlas,vlasař
Vlastík	vlast
Vlk	vlčit,Vlčnov,vně,vlna,vlčet,veka,ovce,véčko
Vlčnov	vlk,Vlk,vlčit
Voborný	Oborný,Zborný,Zborov
Vocel	ocel
Voda	Vodák,vodovod,vodnář,vojvoda,vývoda,vodničit,příroda,vejvoda
Vodák	voda,Voda,vodovod,Dák,vodničit,vodnář
Vojan	vojančit,Vojen,vojna,voj
Vojen	vojna,voj,Vojan
Volta	voltiž,vole
Voltaire	voltairián
Vondra	Vondrák
Vondrouš	Vondruš
Vondruš	Vondrouš
Vondrák	Vondra,Ondrák,Vondráš
Vondráš	Vondrák
Vont	vůně,vonice,vůle
Voráč	vor
Votruba	otruby
Vrana	vrána,Vraný
Vraný	Vrana,vrána
Vrba	Vrbata
Vrbata	vrba,Vrba
Vrbík	vyvrbit
Vrtěl	vrtět
Vrzák	vrzat
Vrábel	Vrábl
Vrábl	Vrábel
Vsetín	vset
Vujič	voj
Vyhnal	hnanec
Vyletěl	vylétnout,výletit
Váh	váha,váhař,Navah
Válek	válka,Valeč,Val,valník,valkovat,valčík,Valina
Vápeník	vápeničit,vápenět
Váša	vášnit
Vína	víno,vina,věno,věnec
Vít	větit,veto,větev,vítr,výt,jít,věta,vítat,víno
Výrov	výr,výron
Věra	víra,věrovat,výr,závěra
Wagner	wagnerián
Wahháb	wahhábita
Welles	Wells
Wellington	Ellington
Wells	Welles,Powell
Wieser	eser
Wild	Wilde
Wilde	Wild
Yale	alt,dole
York	vor
Zadov	záda
Zair	Ir
Zambie	ambit
Zapata	pata,opat,pat,apatie,patina
Zappa	Poe
Zborný	Oborný,Voborný,Zborov,bor,Born,zodbornit
Zborov	Zborný,Oborný,Born,Borovan,borůvka,Voborný,bor
Zdena	Zdeněk,deka,den
Zdeněk	Zdena
Zdíkov	dík
Zedník	zeď,předek,přední
Zelenkov	zelený
Zelina	zelí,zelený,zelinařit,vazelina
Zhoř	zhořčit
Zich	Zita
Zimák	zima
Zita	zíta,zívat,zet,Zich,Ota,zinek,zen
Zlín	zlínět
Zmij	zmije
Změlík	změlčit,změlčet
Zola	Ola,dole
Zour	dozor,vzor
Zralý	Ural,zrát
Zrůst	vzrůst,růst
Zubík	zub,ozubnice
Zuckerman	Zuckermann
Zuckermann	Zuckerman
Zuna	zunět,pozoun
Zuza	Zuzák,Zuzana,vyzuzat,nouze
Zuzana	Zuza,Zuzák,vyzuzat
Zuzák	Zuza,Zuzana,vyzuzat
Zvol	zlovůle,vůl
Zvíkov	víko,veka,véčko
Zykan	zakančit,přivykat,Kanaán,Dekan,kanout
Zábel	Ábel,záběl
Zábrana	obrana
Záhor	záhoří,záhoř
Zámečník	zámečničit
Zámiš	zámišník
Zátor	zátinek,novátor,záře,zátka
Závada	zavadat,uvadat,zavazit
Závora	závorář,Zázvora,převor,vor
Zázvora	zázvor,Závora
abdukovat	obdukovat
abeceda	abscedovat
abolice	abolovat
abolovat	abolice
abraze	obraz
abscedovat	abeceda
absolutní	zabsolutnit,zabsolutnět
absorbovat	sorbovat,adsorbovat
abstenovat	abstinovat
abstinovat	abstenovat
abstraktní	zabstraktnit,zabstraktnět
absurdní	zabsurdnit
abundance	bunda
achromatizmus	chromatika
adaptovat	adoptovat
aditivní	aditivovat
aditivovat	aditivní
adoptovat	adaptovat
adresa	adresant
adresant	adresa
adsorbovat	sorbovat,absorbovat
advokát	uadvokátit
afekt	efekt
afinní	afinovat
afinovat	afinní,afišovat
afirmovat	zfirmovatět
afišovat	afinovat
afrikanistika	afrikán,Afrika
afrikán	Afrika,afrikanistika
agent	Gent,agentura
agentura	agent
agnoskovat	agnostik
agnostik	agnoskovat
agregovat	agrární,segregovat,agrese
agrese	regrese,progrese,agregovat
agrární	agregovat
agáve	Agáta
akademie	zakademičtit
akce	akcie,aktin
akcie	akce,aktiv
aklamovat	proklamovat,deklamovat
akord	kord,rekord,akordeon
akordeon	akord
akta	aktér,aktin,aktiv,aktivní
aktin	aktiv,akta,aktivní,aktér,akce
aktiv	aktivní,aktin,akta,akcie
aktivisovat	zaktivisovat
aktivní	aktiv,aktin,akta,zaktivnit
aktualisovat	zaktualisovat
aktuální	aktuár
aktuár	aktuální
aktér	akta,aktin
akumulovat	kumulovat,bioakumulovat
akvizitér	rekvizita
akvírovat	rekvírovat
alarm	alarmovat
alarmovat	alarm
albit	albína,albín
albánský	Albánie,Albany
albín	albína,albit
albína	albín,albit,Albany
alej	olej
alfabeta	analfabet
aliterovat	iterovat,obliterovat
alkalisovat	zalkalisovat
alt	Altaj,cé,Yale,ovce
alternovat	alterovat
alterovat	alternovat
amalgam	amalgám,amalgovat
amalgovat	amalgám,amalgam
amalgám	amalgam,amalgovat
amant	Aman,zamanout
ambit	Zambie
amortisovat	zamortisovat
amur	Amor
anabaptismus	baptismus
analfabet	alfabeta
analysovat	zanalysovat,vyanalysovat
anatomie	atom
andezit	Andie
andrologie	dendrologie
anděl	Andie,andělíčkář
andělíčkář	anděl
angiografie	ideografie
anglistika	Anglie
animismus	unanimismus,animovat
animovat	animismus
anoda	nuda
antika	Antily,attika,etika,atika,Ota,štika,Štika,anténa,deka,ovce,cé
anténa	anténář,antika,Antal,Antily
anténář	anténa
aorta	Orta
aparatura	reparatura
apatekář	apatie
apatie	apatekář,Zapata
apercipovat	percipovat
apolit	zápolit,Apolinář
aportovat	raportovat
apoštol	poštolka
aprobovat	reprobovat
aranžovat	aranžírovat,aranžér
aranžér	aranžírovat,aranžovat
aranžírovat	aranžér,aranžovat,ranžírovat
arat	aréna
archeologie	archeologizovat
archeologizovat	archeologie
archiv	archivařit
archivařit	archiv
arestant	arestovat
arestovat	arestant,restovat
ariánský	árijský
armatura	armaturář
armaturář	armatura
aréna	arat
asanovat	sanovat
asimilovat	assimilovat
aspirin	aspirovat
aspirovat	aspirin,respirovat
assimilovat	asimilovat,disimilovat
astrachán	Astrachaň
astrobiologie	biologie
astrologie	sérologie,urologie
ataman	Tamana
ateismus	teismus
atentát	utentovat
atika	attika,etika,antika,Štika,štika,Ota
atom	anatomie,potom
atopie	utopie
atrahovat	retrahovat
attika	atika,etika,antika,Ota,Štika,štika
audit	auditovat
auditovat	audit
augustinián	Augustin,Augustýn
aukce	auktor
auktor	aukce
aut	auto,out,raut
auto	aut
autodoprava	autoopravář
autografie	autografovat
autografovat	autografie,fotografovat
autokar	autokarosář
autokarosář	autokar
automatisovat	doautomatisovat,zautomatisovat,odautomatisovat,přeautomatisovat,přiautomatisovat
autoopravář	autodoprava
autor	autorita
autorisovat	zautorisovat
autorita	autor
aval	avalovat,Val,ovál
avalovat	aval
avisovat	visovat
avízo	avízovat
avízovat	avízo
ašant	Ašanin,šance
baba	Bába,bába,Babák,Babán,Babice,Babík,babit,babičkovat,Babel
babit	Babice,Babík,bábita,babičkovat,baba,Babel,zbabět,Babán,Bába,bába,Babák
babičkovat	Babík,Babice,babit,babičkovatět,bábita,baba
babičkovatět	zbabičkovatět,babkovatět,babičkovat
babkovatět	babičkovatět,zbabičkovatět
babočka	Babík
bachař	Bach,bachor
bachor	báchorka,bachař
bafunář	bafuňář,bafuňařit
bafuňařit	bafuňář,bafunář
bafuňář	bafunář,bafuňařit
bahno	zabahnout,nabahňovat,zabahnět
balet	baletit,Balej,balit
baletit	balet
balit	balík,balet,Balej,Bali,Balint
balon	balonář,Baloun,balón
balonář	balon,Baloun,balón
balzamiko	balzám
balzám	balzamiko,Balzac
balík	balíkář,balit,Bali
balíkář	balík
balón	balon,balonář
band	bandáž,banát
bandoneon	bandáž
bandáž	bandoneon,band
banka	baňka,báň,bán,nabančit,banket,bánit,banán,Bantu,bantovat,zbančit,Bánovec,banát
banket	banka
bantovat	Bantu,banka
banální	banát,banán,zbanálnit
banán	banát,bán,banální,báň,Bánovec,bánit,banka
banát	banální,banán,zabáňat,bánit,band,banka
baptismus	anabaptismus
barbar	Barbora,bard
bard	Bardot,Bardejov,barbar
bariéra	Barina
barman	Barma
baroko	barák
baron	baryon
barva	barvíř
barvíř	barva
baryon	baron
baryum	Barnum
barák	baroko
bas	jas,baset,Bask,ďas
baset	bas,báseň
baterie	baterkář
baterkář	baterie
batika	batikovat,batikář,Bates
batikovat	batika,batikář
batikář	batikovat,batika
batůžkařit	batůžkář
batůžkář	batůžkařit
bazalka	bazalt
bazalt	bazalka
bazar	báze,Badar
bazén	bazénář,báze
bazénář	bazén
bača	Baťa,bát
bačkora	bačkorář
bačkorář	bačkora
baňka	banka,báň,bán
bašta	Baška
bažant	bažit
bažit	Bažant,bažant
bdít	bzdít
bedna	Bednár
bejvat	obejvat,zabejvat
bekat	békat
benediktin	benediktýn
benediktýn	benediktin
beneficium	benefit
benefit	beneficium
benzín	Ben,Bend
beran	beranit
beranit	beran
berle	Berlín
bernardýn	Bernhard
beryl	berylnatý
berylnatý	beryl
bez	bé,jez,bečka,bízet,Ben
bezpečí	zbezpečit,zbezpečnit,nebezpečí
bečka	bé,bez,obec,bit,bít,Ben
bigbeat	bigbít
bigbít	bigbeat
biker	Bikey
bikovat	Bikey
bilionář	biliár
biliár	bilionář
bioakumulovat	akumulovat
biobrambora	brambor
biochemie	biogeochemie
biodegradovat	degradovat
biogeochemie	biochemie,geochemie
biografie	ideografie
bioinženýr	inženýr
biologie	radiobiologie,astrobiologie
biomedicína	medicína,medicina,Medicej
biometeorologie	meteorologie
biorobotika	robotika
biotechnika	zootechnika
biotransformovat	transformovat
biozemědělec	zemědělec
bipolarizovat	bipolární
bipolární	bipolarizovat
bit	bít,bítník,bé,bečka,jít,bílý
biřmovanec	biřmovat
biřmovat	biřmovanec
blahý	bláha,Blahynka
blanket	Blanka
blata	Blatný,Blatnice,bláto,blána,Blanka
blazeovat	blázen
blb	blbý
blbý	blb
blebtat	vyblebtnout
bledý	vybledat,zbledět,zbledat
blesk	bleskat
bleskat	zableskat,blesk
